N,text,created_at,likes_count,username,user_loc
380,"@RabbitohJag @kjosno @thehill Joe Biden has lied about numerous things. He hasn't been banned. ""Take the vaccine lose the mask"" ""Our border is under control"" ""No americans will be left in afganistan"" "" BBB bill costs zero""",1478059676377911299,2022-01-03 17:44:22+00:00,1,Demontanus1,
381,@RepJayapal Yes @HouseDemocrats &amp; @USProgressives must pass BBB that needs to include federal unemployment extensions!,1478059653401804800,2022-01-03 17:44:17+00:00,3,MrCInCali,"Southern California, USA"
382,"https://t.co/QxGvsHi6Jk is scam company. Waiting 17 weeks for rebate they said would arrive in 8-10. Won’t reissue, said all supervisors are off 2day. Said rebate will arrive “soon.” I filed BBB complaint. #scammer #ripoff #eyes #lenses #CustomerService #CustomerExperience #Lens",1478059646732677121,2022-01-03 17:44:15+00:00,0,QueenofGruene,United States
383,"@foxandfriends  We DON’T WANT the build back better. We DON’T WANT voter reform.
We DON’T WANT ILLEGAL's in our country.
I DON’T WANT MY TAX Dollars going to ILLEGALS. We DON’T WANT “GOTTAWAY” ILLEGALS. NO GREEN DEAL PLAN.
You've made ""my"" USA A 3rd World Country!
ALL POLLS TANK",1478059617489928192,2022-01-03 17:44:08+00:00,0,DaleNenadal,
384,@JSmoot111 Try filing a complaint w/the BBB. You'll need to know where LI's HQ is located. This has worked for me re: FB.,1478059610460155904,2022-01-03 17:44:06+00:00,2,VonAlawon,PNW
385,"#Trump had #Biden set up beautifully to have a successful Presidency. But no, Biden had to destroy everything to 'Build Back Better'. #BidenIsAFailure #BuildBackWorse #VoteRed",1478059602084352004,2022-01-03 17:44:04+00:00,1,johnson_wilkes,
386,⁦@Sen_JoeManchin⁩ wants the children in America who are hungry to starve. While he fattens himself up off their pain.  https://t.co/jq59E3ktMv,1478059591514529795,2022-01-03 17:44:02+00:00,1,HRHBethany,"Kirkland, WA"
387,NEW: A new analysis from @JECDems details the specific provisions in the #BuildBackBetter Act that will counter inflation and bring down costs for working families. Check it out. https://t.co/UNsQXwiUoG,1478059582983266308,2022-01-03 17:44:00+00:00,3,HouseBudgetDems,
388,@bongjae_bbb why ur 1st point actually doing this when she dk who u're?,1478059553337987074,2022-01-03 17:43:53+00:00,0,nnaaaqie,
389,Manchin open to Build Back Better if child tax credits are cut: Report https://t.co/yT8oLgFLUu via @MailOnline,1478059507947347973,2022-01-03 17:43:42+00:00,0,ClareIN_CALI,"Florida, USA"
390,"@jasonclimateguy Yes, and while I haven't tallied the $ changes across bill versions, there was a topline agreement for total 'climate funding' in IIJA that required some programs to be removed. Of course, there was a belief some of these programs could be replicated in BBB.",1478059499068043264,2022-01-03 17:43:40+00:00,0,rorypjacobson,Unceded Quinnipiac Land
391,"@PabloReports @SenateDems Time for all immigrants to realize the real face of @DickDurbin, the real spoiler of #BBB.
#BuildBackBetter #NoImmigrationReformByDems #ReslFaceOfDurbin #DoNothingDemocrats",1478059449734602754,2022-01-03 17:43:28+00:00,1,Navin0103004996,Earth
392,The Hill's 12:30 Report: Snow day in DC https://t.co/6E6gYfKXLY https://t.co/kf8t6Wy805,1478059446538743809,2022-01-03 17:43:27+00:00,0,democrats,
393,"@PraticOslo Ambedkar and Savarkar neither of them are still around to make things right. 

Historical upper caste oppression was somewhat compensated with Reservation for SC,ST &amp; OBC. 

What’s is the reconciliation process for historical Islamist oppression?

Answer: There isn’t any.",1478059439244685314,2022-01-03 17:43:25+00:00,4,joysamcyborg,"Boston, USA "
394,"Looking for 6.25% annually? QVC Inc., 6.375% Senior Secured Notes due 9/13/2067 symbol $QVCD BBB- Not callable til late 2023 - why fight for return",1478059435490697220,2022-01-03 17:43:25+00:00,1,HerbTabin,Florida USA
395,"@bongjae_bbb sorry to say this but ur tweet keep appear on my tweet timeline tbh this feel so wrong, the way u want to blame her more to cyber bully u can just dm her nicely asking abt this and dm the artist tht u keep saying she copy the artist art let them solve it together",1478059410861658116,2022-01-03 17:43:19+00:00,0,nnaaaqie,
396,"@Sen_JoeManchin NO BUILD BACK BETTER...BROKE, BUSTED, DISGUSTED AND CANNOT BE TRUSTED!! ITS A COMMIE GLOBALIST PLAN AND YOU KNOW THIS!!!",1478059385993805832,2022-01-03 17:43:13+00:00,0,Maura72196,
397,Schumer To Hold Vote On Build Back Better Despite Manchin Opposition https://t.co/Kkw5dL9PIz via @ccdeditor,1478059323225899008,2022-01-03 17:42:58+00:00,1,kentoncmatt,"Salt Lake City, UT"
398,#sd85 amazing morning with Chief Dr. Robert Joseph.  Love the idea of making a reconciliation buddy to talk with and keep my journey along the reconciliation pathway going. https://t.co/Y5YsQNKDMp,1478059297992949762,2022-01-03 17:42:52+00:00,0,jillcook,North Island
399,@MarshaBlackburn Why don’t YOU support the BBB plan that puts American families first?,1478059248856625159,2022-01-03 17:42:40+00:00,0,mahinamomikai,🌊🌴🌺 Land of Aloha 🌺 🌴🌊
400,"@royjonestheking @JakeSherman @SenSchumer They have made a lot of different statements on different subject, BBB, Voting rights, the filibuster, etc. &amp; often what they say contradicts something they had previous said. 
The point is they are not really clear.
Dems need to push for it b/c the alternative is just giving up.",1478059187607326721,2022-01-03 17:42:25+00:00,0,pcrritesgood,"New York, NY"
401,It’s sad that the federal government is always there for all these people who are deaf deaf and dumb to climate change it is costing us more than one year 2020 and 2021 then build back better the whole program a cost and it’s only thing that was slow down warming https://t.co/QSBXihbg0h,1478059149594218496,2022-01-03 17:42:16+00:00,0,RhondaBanniste6,
402,@SalzDanny @nycsouthpaw This is exactly like when he promised a BBB vote before Christmas at the end of November.,1478059145198809100,2022-01-03 17:42:15+00:00,0,Horace_Badun,Long Island
403,He’s gonna build back better we just have to be patient https://t.co/v6xhTbqigG,1478059053582454787,2022-01-03 17:41:54+00:00,2,nickydiy,
404,@PabloReports Any word about Manchin III and BBB negotiations?? Also the Child credit tax is dead? Thanks,1478058969818144777,2022-01-03 17:41:34+00:00,1,alexandernigth,"Miami,Fl"
405,@nycsouthpaw What happened to the BBB vote he promised before Christmas??? Who gives a damn what Schumer says?,1478058967007965184,2022-01-03 17:41:33+00:00,0,Horace_Badun,Long Island
406,"@SenatorWarnock Voters rights, abolish the filibuster, protect Roe v Wade, build back better…get to work! We need this now more than ever.",1478058925182361601,2022-01-03 17:41:23+00:00,1,lakelaniergirl,"Flowery Branch, GA"
407,"@USSenate We DON’T WANT the build back better plan. We DON’T WANT voter reform.
We DON’T WANT ILLEGAL ALIENS in our country
I DON’T WANT MY TAX Dollars going to ILLEGALS. We DON’T WANT “GOTTAWAY” ILLEGALS. NO EXCESSIVE GREEN DEAL PROPOSALS
You've made USA A 3rd World Country",1478058923315843144,2022-01-03 17:41:22+00:00,0,DaleNenadal,
408,Voting rights &amp; democracy protections should be the first priority of Senate Democrats in this session. A workable version of BBB must also get done early in the session. Big priorities. Tight timeline.,1478058827928928256,2022-01-03 17:41:00+00:00,3,ErikJClarke,"Denver, Colorado"
409,@JosephFordCotto looks like it will pass with voting rights https://t.co/HL8rkuFeqg,1478058797713301512,2022-01-03 17:40:53+00:00,0,jonnyknight765,
410,"In recent years the LegBranch spending bill has included instructions for Capitol Police to *not enforce* the Capitol Hill sledding ban. 

But seeing a ton of downed trees &amp; branches today across the city, it seems like a legit safety move in this case. https://t.co/x8IHCJcXTp",1478058745825484801,2022-01-03 17:40:40+00:00,3,ktullymcmanus,
